event_id,date,year,sample_date,player1,player2,start_at,opening_at,y,label_available_at,label_source_date,odds_a,odds_b,market_p,market_logit,kernel_p,structure_gap,workload_total,workload_difference,hold1,hold2,kernel_residual,history_sets_player1,history_sets_player2,history_missing_player1,history_missing_player2,current_event_history_inconsistency,source_sha256,history_feature_sha256,close_a,close_b,closing_valid,close_a_at,close_b_at
te:2222765,2022-10-25,2022,2022-10-25,simon-04c62,lokoli,2022-10-25T17:25:00+00:00,2022-10-24T00:57:00+00:00,0.0,2022-10-27T22:00:00+00:00,2022-10-25,1.98,1.83,0.48031496062992135,-0.07878087785311394,0.6026841903984783,0.49544275207029514,1.0,1.0,0.5000000000000001,0.5518545380112914,0.004098459048766295,123,189,False,False,False,11bd89c872b07ddde44a828342e91bebfa4c1aa020473a4d862b0704cdffd4f7,41228afc6f719595b98b4e83398354a0620b26aab1b46a7fea2daef684b6c96d,1.81,2.01,True,2022-10-24T10:58:00+00:00,2022-10-24T10:58:00+00:00
te:2222773,2022-10-25,2022,2022-10-25,blancaneaux,debru-5353d,2022-10-25T10:35:00+00:00,2022-10-24T00:56:00+00:00,0.0,2022-10-27T22:00:00+00:00,2022-10-25,1.85,1.96,0.5144356955380577,0.05775883415219216,0.6013660084573504,0.3534012326453493,1.0166666666666666,1.0166666666666666,0.6015996719401734,0.5423752572876669,8.159894981929483e-11,203,89,False,False,False,bed537bfd7848d21ab5e24c3d391295f2441b4ca6babd408f9d1aba3d475b2e0,c469f8b034e4564ff7f1c7505dca8347e2b99b9cf40dcc560d47f7c413481a99,1.74,2.11,True,2022-10-25T10:26:00+00:00,2022-10-25T10:26:00+00:00
te:2222797,2022-10-25,2022,2022-10-25,vavassori,marozsan,2022-10-25T09:20:00+00:00,2022-10-24T01:11:00+00:00,1.0,2022-10-27T22:00:00+00:00,2022-10-25,1.74,2.1,0.5468749999999999,0.1880522315029392,0.6366503348889591,0.3728027131419704,0.0,0.0,0.6783404692049818,0.6940598960962431,2.5531858294236542e-09,140,162,False,False,False,888ca1ce5dc1a7422931d9468164986676a7fde5840e3a630eb730a3a4cc51c6,15a8be274d6a612bc187bdda8a2a56cb0890616587e11e587729d45302baa5ef,1.66,2.24,True,2022-10-24T21:46:00+00:00,2022-10-25T08:47:00+00:00
te:2226453,2022-10-28,2022,2022-10-28,sandgren-fb235,holt-669c7,2022-10-28T18:05:00+00:00,2022-10-26T23:06:00+00:00,1.0,2022-10-30T22:00:00+00:00,2022-10-28,1.87,1.95,0.5104712041884817,0.041890941709160225,0.6301214856611278,0.4908470813706571,0.9333333333333333,0.4,0.7116270147540359,0.7805833246847511,3.820857127911914e-08,88,182,False,False,False,8c724b1818e307e2b06c30fcd58589fc946a2afd61121a444f37ef8af73dce25,cf04fa0c5c4a6d0f91f3e3e67e88d6b4ee6732f095910953f5dd139fe03c6d60,1.79,2.07,True,2022-10-28T17:47:00+00:00,2022-10-28T17:47:00+00:00
te:2226489,2022-10-28,2022,2022-10-28,johnson-61d6e,ficovich,2022-10-28T18:05:00+00:00,2022-10-27T04:18:00+00:00,,,,1.81,2.03,0.5286458333333333,0.11470894777596129,0.5914940955455998,0.2554363852368898,0.35,0.35,0.7991230398757491,0.692779095872001,1.5247247908689587e-11,136,162,False,False,False,3a0a7bc32ed094e91c4fe2e3f468aff44839b23f65927105af0536bcea67361e,b7c5c9aeadbc473c8615a496eaa644a490f0f3d3886d8e78486c40ae3eed171f,1.8,2.05,True,2022-10-28T14:38:00+00:00,2022-10-28T14:38:00+00:00
te:2226557,2022-10-28,2022,2022-10-28,hijikata,duckworth,2022-10-28T02:05:00+00:00,2022-10-27T07:08:00+00:00,1.0,2022-10-30T22:00:00+00:00,2022-10-28,1.84,1.98,0.518324607329843,0.0733312730855498,0.6233459290068185,0.43044317221558376,0.0,0.0,0.6911038204802454,0.7596471716952939,3.299393591671418e-09,187,121,False,False,False,22cc4138f960540dd01bae0a4af682248ef95a8b6f331fb0de8bd78c80ad6c17,d96db1048ce70c2035f273be417c80cdbf175124c2e29f73f92ddf2c7b20cbe7,1.83,2.02,True,2022-10-28T01:59:00+00:00,2022-10-27T22:06:00+00:00
te:2226573,2022-10-28,2022,2022-10-28,jasika,kelly-ebf89,2022-10-28T00:40:00+00:00,2022-10-27T07:07:00+00:00,0.0,2022-10-30T22:00:00+00:00,2022-10-28,1.79,2.05,0.5338541666666666,0.13562417329765303,0.6086257373159943,0.3059150569169798,0.0,0.0,0.5980712885935372,0.5530493535404682,2.8828385734147588e-08,181,147,False,False,False,8ebfb9f8a55ad14b548a2600089ca2d0d02ef9ca6c3b79d74e6fe80b30d97186,4d34353a4745c74b829ab558721d118b0ac9b9930edcd5b796c31474fe1b515a,1.83,2.02,True,2022-10-27T23:29:00+00:00,2022-10-27T21:13:00+00:00
te:2226943,2022-10-28,2022,2022-10-28,bourgue,sels,2022-10-28T17:55:00+00:00,2022-10-27T23:09:00+00:00,1.0,2022-10-30T22:00:00+00:00,2022-10-28,1.69,2.19,0.5644329896907216,0.25917301489342737,0.5983091073242223,0.13925163823594078,1.3333333333333333,0.13333333333333333,0.5858818612275453,0.6584759253491257,4.461270128319761e-08,99,223,False,False,False,479f746e64c14871ff044a59258cad4fe3999c9d185a1555435c07f899737bae,d1a2a6caadef8fbbf7f92e9c0a835e8a085eab40c339935ce78a89da6c9668e5,1.67,2.26,True,2022-10-28T16:45:00+00:00,2022-10-28T17:27:00+00:00
te:2226947,2022-10-28,2022,2022-10-28,altmaier,rodriguez-taverna,2022-10-28T21:40:00+00:00,2022-10-27T23:08:00+00:00,1.0,2022-10-30T22:00:00+00:00,2022-10-28,1.78,2.05,0.5352480417754569,0.14122642884632308,0.6211139646002597,0.3530526924146728,0.8833333333333333,0.25,0.6137301175433826,0.600723187785466,2.526830519822276e-07,163,199,False,False,False,a0735a66ee2030a07f7471853e1b04f13095c2adbbdb8ba85000862d3c1dcdeb,4bbb921f1ea58581870f4757e9d99d9593c04dbca0387bc7939bd0f3c2f2ea96,1.79,2.07,True,2022-10-28T12:21:00+00:00,2022-10-28T18:49:00+00:00
te:2229647,2022-11-01,2022,2022-11-01,seelig,takahashi-aebfd,2022-11-01T01:15:00+00:00,2022-10-31T11:52:00+00:00,1.0,2022-11-03T23:00:00+00:00,2022-11-01,1.96,1.84,0.4842105263157894,-0.06317890162153181,0.5915588795361327,0.4335923548749826,1.2666666666666666,0.4,0.5720546894252065,0.5000000000000001,0.0191435155670355,172,73,False,False,False,ce1e7420028bbfa27e2063b3ec6676c83af0c26a2ed9db222f358332edc8351b,68e79730a82d0a92f1a804355ef259503d553fa599d4802141521ba146f1e7cb,2.04,1.79,True,2022-10-31T22:01:00+00:00,2022-10-31T19:57:00+00:00
te:2231003,2022-11-01,2022,2022-11-01,leshem,galarneau-32e1f,2022-11-01T16:40:00+00:00,2022-11-01T10:47:00+00:00,0.0,2022-11-03T23:00:00+00:00,2022-11-01,1.93,1.87,0.4921052631578948,-0.03158157205029858,0.601850024580836,0.44476110075234637,0.9166666666666666,0.9166666666666666,0.5972045798213901,0.6666368836098974,3.38793099130541e-09,157,150,False,False,False,bd9a8147f1771a89c58bc6af8ecd5dc184a49620e47a668c0e08f3a38d630002,76e4cf24089ad7697acf376ef8f6eaf9092af739407bdb678369a6f91be54c28,1.92,1.88,True,2022-11-01T14:06:00+00:00,2022-11-01T14:06:00+00:00
te:2231647,2022-11-04,2022,2022-11-04,o-connell-020b8,wu-f664e,2022-11-04T02:10:00+00:00,2022-11-02T05:46:00+00:00,1.0,2022-11-06T23:00:00+00:00,2022-11-04,1.78,2.07,0.5376623376623377,0.1509352429732842,0.6272142405544586,0.36934904760115006,0.0,0.0,0.7828630683946439,0.7102928934922028,3.500128359368304e-08,162,129,False,False,False,2d8740d902e6dbb92cd5065c799555da9f8d0d444b7b1252c4b4e41a4e71d41c,27827c26031e6447ebab9c0c3d4e08df3e6f655cb1653ad98892c56b9a77064c,1.8,2.06,True,2022-11-04T00:15:00+00:00,2022-11-04T00:15:00+00:00
te:2232235,2022-11-04,2022,2022-11-04,purcell-e05cf,schoolkate,2022-11-04T00:10:00+00:00,2022-11-03T06:10:00+00:00,1.0,2022-11-06T23:00:00+00:00,2022-11-04,1.76,2.08,0.5416666666666667,0.16705408466316649,0.5891894096884418,0.19356136826317263,1.3666666666666667,0.6666666666666666,0.7589294191889209,0.6585329230617767,1.9268933670879562e-10,148,165,False,False,False,7fc3ce26833147643d47edf3941e2639879e65f90f69d7986c73da44701fa566,982cbab75df3f251ca7d2c238c5e391597c671f52951ffe95aaf4b37f8ce4102,1.79,2.07,True,2022-11-03T23:29:00+00:00,2022-11-03T08:10:00+00:00
te:2232285,2022-11-04,2022,2022-11-04,serdarusic-5f7cc,millman,2022-11-04T02:15:00+00:00,2022-11-03T07:08:00+00:00,,,,1.79,2.05,0.5338541666666666,0.13562417329765303,0.612933354309906,0.32403514690089374,0.0,0.0,0.7154143108545926,0.8076788943074096,2.5217605781335806e-12,137,108,False,False,False,33e821b14fd05f17e39d3fe8f9740eceffab355a772c795193f0606d4317019b,344ececc2b00bba74217acfd958b35e358239f803b8029f7edbcfddb43346417,1.88,1.95,True,2022-11-04T00:46:00+00:00,2022-11-04T00:46:00+00:00
te:2232291,2022-11-04,2022,2022-11-04,shimabukuro,dzumhur,2022-11-04T05:00:00+00:00,2022-11-03T09:29:00+00:00,0.0,2022-11-06T23:00:00+00:00,2022-11-04,1.88,1.94,0.5078534031413613,0.031416196233379066,0.6149870397027271,0.43690800086598963,0.0,0.0,0.5220427610244841,0.5281320590505568,2.9497005248069197e-07,147,141,False,False,False,3465ca05ba9f779ceb3bf84179712af8d5d49346f5f6c8e415b59d836927f4ae,871af4f4e734b0e5874eb8bc75e311300fd23c358f35a86458c7725c81742b6e,1.86,1.97,True,2022-11-04T04:48:00+00:00,2022-11-04T04:48:00+00:00
te:2234159,2022-11-08,2022,2022-11-08,shelton-38989,smith-8b3b8,2022-11-08T17:45:00+00:00,2022-11-06T22:38:00+00:00,1.0,2022-11-10T23:00:00+00:00,2022-11-08,1.95,1.85,0.48684210526315796,-0.0526437334854217,0.5599150701942214,0.29346111477379555,1.3,0.03333333333333333,0.8048205895752947,0.6754976402712887,2.489667957905617e-08,98,142,False,False,False,039a7ba7db1f8c02493ef4809220d5c8dbe050fbbe0e9f8e8b6d55c753f6c993,668d37eff0e0757fa320989d81b3934e4be098562e217569f0cabb9aeef1a925,1.93,1.89,True,2022-11-08T17:35:00+00:00,2022-11-08T17:35:00+00:00
te:2234163,2022-11-08,2022,2022-11-08,gunneswaran,bicknell-8dc8a,2022-11-08T19:55:00+00:00,2022-11-06T22:39:00+00:00,0.0,2022-11-10T23:00:00+00:00,2022-11-08,1.94,1.85,0.4881266490765172,-0.047502333985003094,0.5803339108311371,0.37164661091016377,1.8333333333333333,0.6333333333333333,0.7125072108029985,0.6117877188906647,9.622291852195985e-11,111,123,False,False,False,a64837bead9b815c631a06517e33aeaf4547f9691dcf8d569dbdf62f61d49970,92c591005c8214d3b2be59161a2065068045e26d1175232e3942cafe36e1cdb0,1.91,1.91,True,2022-11-08T17:56:00+00:00,2022-11-08T17:56:00+00:00
te:2234963,2022-11-08,2022,2022-11-08,jung-270ad,watanuki-223ad,2022-11-08T02:35:00+00:00,2022-11-07T14:06:00+00:00,1.0,2022-11-10T23:00:00+00:00,2022-11-08,1.92,1.88,0.49473684210526314,-0.02105340919783241,0.6202239396773195,0.5115522509845895,1.4166666666666667,0.2833333333333333,0.6563768672634539,0.7130636501941139,1.575013730548136e-10,110,129,False,False,False,cc4325f9f48aed4f1730116f217bdb8e4344b28341cff9010d07998e847521a5,d112f0a9bbb2da9ee9167f15c79fe925a35ff778ae383ac7418249c5da7c24e8,1.93,1.89,True,2022-11-07T23:35:00+00:00,2022-11-07T23:35:00+00:00
te:2234965,2022-11-08,2022,2022-11-08,hong-0ce56,mukund,2022-11-08T01:10:00+00:00,2022-11-07T14:05:00+00:00,0.0,2022-11-10T23:00:00+00:00,2022-11-08,1.81,2.01,0.5261780104712042,0.10480787679324989,0.6105896445510827,0.3449835579689246,1.75,0.08333333333333333,0.5304598297156555,0.5000000000005346,0.024183363718839446,121,182,False,False,False,78da7c738d6d01bbf880202454039ea24538fe367d42319b65a2ae5ba7b600c9,6e532192cc4eb084b7632e7a46959574594bfa5a5764f29eed00844277efd735,1.78,2.07,True,2022-11-08T00:49:00+00:00,2022-11-08T00:49:00+00:00
te:2235345,2022-11-08,2022,2022-11-08,klein-88a5e,medjedovic,2022-11-08T16:20:00+00:00,2022-11-07T21:55:00+00:00,0.0,2022-11-10T23:00:00+00:00,2022-11-08,1.79,2.03,0.5314136125654451,0.12582017320103248,0.6152286377876055,0.3435245007798412,0.0,0.0,0.7560647065802835,0.6802578303090775,5.007560471836925e-08,146,144,False,False,False,e68e13580fbecd23652e0a4895177651610505c19601bd77ceccea756478650e,be9b4a19a396d46eaa0c9ffebc05219d9c70d46cfb0fb2b0515557c132578459,1.75,2.1,True,2022-11-08T14:21:00+00:00,2022-11-08T16:05:00+00:00
te:2235911,2022-11-08,2022,2022-11-08,blanch-d9f24,mccormick-1f674,2022-11-08T21:00:00+00:00,2022-11-08T07:38:00+00:00,1.0,2022-11-10T23:00:00+00:00,2022-11-08,2.04,1.78,0.4659685863874345,-0.13633644355213148,0.5985109631946348,0.5356010587445228,0.8,0.8,0.8347828960161222,0.7256754215550243,4.5146217320102267e-10,124,99,False,False,False,996221afdda3c481f570ad4d0ee08ffaf0ac25a32d92bc4473cb0c4dedbf5d14,9572b7348ed8afd0ea0416be095d92fc5f64de6cdb3215822dd773fa268d0af1,1.96,1.86,True,2022-11-08T18:11:00+00:00,2022-11-08T18:11:00+00:00
te:2235913,2022-11-08,2022,2022-11-08,krueger-d6035,hussey-d2863,2022-11-08T21:05:00+00:00,2022-11-08T07:36:00+00:00,0.0,2022-11-10T23:00:00+00:00,2022-11-08,1.92,1.88,0.49473684210526314,-0.02105340919783241,0.6004960527945714,0.4285858319766724,0.5166666666666667,0.5166666666666667,0.753857491444984,0.6644623938811264,2.842651114498551e-11,135,152,False,False,False,8d5f6942810b0901b37b5913199b5a6858b65851bf4e04938413d58347f69e81,d7f7d9b6bdaf50a671af557c473419e88bbaa2fbc2de513b321cbce507ac7321,1.88,1.93,True,2022-11-08T20:54:00+00:00,2022-11-08T20:54:00+00:00
te:2236547,2022-11-11,2022,2022-11-11,pospisil-9e7de,vacherot,2022-11-11T01:15:00+00:00,2022-11-09T19:42:00+00:00,1.0,2022-11-13T23:00:00+00:00,2022-11-11,1.68,2.19,0.5658914728682171,0.2651077504132419,0.5970953453905216,0.12826911285257275,0.0,0.0,0.7894248327103054,0.6893509097362424,1.559927464978017e-09,141,164,False,False,False,603f1998e4439879480bfba5a78fcca298759a600fd9343ed13ae8b458ac9507,33c9b445a6b0566c7b5ed8ea3989341f950b66f70e73fb3bccce8c075787e86f,1.74,2.12,True,2022-11-11T00:59:00+00:00,2022-11-11T00:59:00+00:00
te:2237075,2022-11-11,2022,2022-11-11,couacaud,kozlov,2022-11-11T17:10:00+00:00,2022-11-10T03:37:00+00:00,0.0,2022-11-13T23:00:00+00:00,2022-11-11,1.95,1.87,0.4895287958115184,-0.041890941709159774,0.6217216333605997,0.5387530552081062,1.25,0.5166666666666667,0.6899452733739053,0.6436554485620131,1.9320097188746388e-09,151,142,False,False,False,e7b78171de24a7996800d403ac3e9c6f7ae8ea1cf3de01a5dd34f8310666f06c,199807c0115ca586c9828b2c4a7540e12058c02a9d944ff00a11e3b79d50896c,1.94,1.88,True,2022-11-11T16:13:00+00:00,2022-11-11T13:56:00+00:00
te:2237105,2022-11-11,2022,2022-11-11,hong-0ce56,jung-270ad,2022-11-11T03:05:00+00:00,2022-11-10T07:00:00+00:00,0.0,2022-11-13T23:00:00+00:00,2022-11-11,1.87,1.95,0.5104712041884817,0.041890941709160225,0.6106277734904472,0.4080608565420491,1.4,0.3333333333333333,0.5000000000177011,0.5303206514580103,0.026759673627883007,125,112,False,False,False,84735e6b529f4b9c152d146922c2642af7dab6512b815104a9b1287b563b31d0,eb1705fb9fb081dfc20f00f2a8709e1be4498206d584a75cdd16c35b1f720ff5,1.83,2.01,True,2022-11-10T22:06:00+00:00,2022-11-10T23:32:00+00:00
te:2237593,2022-11-11,2022,2022-11-11,eubanks-b3a89,gerch-539c1,2022-11-11T22:45:00+00:00,2022-11-11T01:40:00+00:00,0.0,2022-11-13T23:00:00+00:00,2022-11-11,1.72,2.14,0.5544041450777203,0.21848153820839877,0.6176665269973126,0.26117397951566135,2.1666666666666665,0.7,0.8177856385192049,0.7262488782457015,8.850337129828745e-12,154,200,False,False,False,ee639eba6a2c1397b499abcee994654e6b9c4317be11b48746541fb72681f764,21f451f47f29f67b2a9cb0dee3b656ec82191cccfb6297d59a9820ded3b05726,1.71,2.19,True,2022-11-11T22:23:00+00:00,2022-11-11T22:23:00+00:00
te:2239075,2022-11-15,2022,2022-11-15,escoffier,ocleppo,2022-11-15T15:10:00+00:00,2022-11-13T21:56:00+00:00,1.0,2022-11-17T23:00:00+00:00,2022-11-15,1.93,1.88,0.4934383202099738,-0.026248226074936154,0.6078777695889431,0.4646484475099708,1.0333333333333334,0.26666666666666666,0.7855525624950577,0.6950745470939792,2.69971656141621e-10,174,32,False,False,False,05edca6f0bccc762e29b376d0f584a7e4aab83750b7e97d0a65a1bbb674ffcb4,c1752da789dcda850b6878ab37aa49a7e5ebb29bb8501edf75360214a3d46d9a,1.86,1.96,True,2022-11-15T14:43:00+00:00,2022-11-15T14:43:00+00:00
te:2240297,2022-11-15,2022,2022-11-15,baadi,jaziri,2022-11-15T02:35:00+00:00,2022-11-14T06:35:00+00:00,1.0,2022-11-17T23:00:00+00:00,2022-11-15,1.8,2.02,0.5287958115183247,0.11531084651099463,0.6201404361618275,0.3748335002509503,1.45,0.45,0.6390377781446323,0.6868534523929003,5.71109115554691e-09,61,131,False,False,False,7884537966e13fd2d49fdb11f004e1d4172dad00e14600030c35a807585b39a2,ea46331b567e1028775dec3b54815e445578227c4c818ee952dc55c81af8913a,1.77,2.07,True,2022-11-14T23:43:00+00:00,2022-11-14T23:43:00+00:00
te:2241075,2022-11-15,2022,2022-11-15,kukushkin,travaglia,2022-11-15T11:40:00+00:00,2022-11-14T22:19:00+00:00,0.0,2022-11-17T23:00:00+00:00,2022-11-15,1.77,2.05,0.5366492146596858,0.14686024656457897,0.6601528043064773,0.5171149911774023,1.3166666666666667,1.3166666666666667,0.7609273188281103,0.7434213507429851,4.00375077536097e-09,135,104,False,False,False,8ae2d3f776fe0ee5d9e2a46fa653ea6c50ff680a1c3548d9842291324e3e79bc,8abd2666679f7b9a1a21815ffc7dc7a4640f8e72f9b3cc91db133c439df7cb2c,1.73,2.13,True,2022-11-15T11:17:00+00:00,2022-11-15T11:17:00+00:00
te:2241553,2022-11-15,2022,2022-11-15,blanch-d9f24,lapadat,2022-11-15T18:15:00+00:00,2022-11-15T10:18:00+00:00,0.0,2022-11-17T23:00:00+00:00,2022-11-15,2.06,1.76,0.46073298429319376,-0.15739217375142914,0.5573127293158914,0.38765512360858245,0.85,0.85,0.8041473407375928,0.6731739496624045,4.696243394164412e-14,129,28,False,False,False,2cd32ae2825bd0dcd91a8477d273130f7f7edf76942917c6ed3e8de6a316019e,60ba120e30f4f8303bb2334a7e6599d9b3fe52c906890b8316b3af2418079838,2.0,1.83,True,2022-11-15T16:52:00+00:00,2022-11-15T16:52:00+00:00
te:2242075,2022-11-18,2022,2022-11-18,pospisil-9e7de,blanch-d9f24,2022-11-18T00:10:00+00:00,2022-11-16T08:53:00+00:00,0.0,2022-11-20T23:00:00+00:00,2022-11-18,1.7,2.15,0.5584415584415584,0.23483959107740088,0.6245561717174724,0.2740928129252394,1.4,0.7,0.8253480523190888,0.7365975214922209,2.8421709430404007e-12,144,129,False,False,False,9ef9310185e505102baa0d50072090c22c3b2cbed6dc037fe82bb27190378204,56cbe4f2abcd481a5d57225f2cd57a657d32edb988c4e38e8e3e6c4db0e44871,1.8,2.04,True,2022-11-17T23:23:00+00:00,2022-11-17T23:23:00+00:00
te:2242757,2022-11-18,2022,2022-11-18,escoffier,dougaz,2022-11-18T17:15:00+00:00,2022-11-17T07:25:00+00:00,1.0,2022-11-20T23:00:00+00:00,2022-11-18,1.84,1.98,0.518324607329843,0.0733312730855498,0.6122077481121256,0.3832706465745855,0.55,0.55,0.696039327422035,0.6336156281714473,2.8474553936952418e-08,172,225,False,False,False,83a94ea32972667dd435e9dde359dc856098c600d35fa5aa917b582e947d760d,3330080f1311684a763a7e3070fb7b9ac43e812d27c2e4440ac14aed723e5c59,1.8,2.05,True,2022-11-18T01:26:00+00:00,2022-11-18T01:26:00+00:00
te:2243097,2022-11-18,2022,2022-11-18,sels,andreev-8a7ee,2022-11-18T11:40:00+00:00,2022-11-17T20:55:00+00:00,0.0,2022-11-20T23:00:00+00:00,2022-11-18,1.69,2.18,0.5633074935400517,0.2545963478660157,0.6348147236247664,0.2983320033317699,0.48333333333333334,0.48333333333333334,0.6757746904824337,0.6729325923592044,4.2004288935970635e-11,212,177,False,False,False,1fa68ea39872092e94ac317377ba18adea5439b743495e290e1ea13bd07778a0,8389e34d55d5eb2ad637313faa2757e8874892b4508947d941aea715ac99a34b,1.67,2.26,True,2022-11-18T09:37:00+00:00,2022-11-18T11:00:00+00:00
te:2243199,2022-11-18,2022,2022-11-18,varillas,dutra-da-silva,2022-11-18T15:10:00+00:00,2022-11-17T20:59:00+00:00,1.0,2022-11-20T23:00:00+00:00,2022-11-18,2.1,1.75,0.4545454545454546,-0.18232155679395445,0.5647594856964545,0.4428227235391071,0.0,0.0,0.7283786193612581,0.611877533500527,1.1070649952316103e-10,168,155,False,False,False,3b4c8a3c2dfaed4e23e5aca0ede4f1f7688ba1e9868bec3e140800eec69dfb54,d09cd7090b1e608890e933e98214afdc77d3398c97216d200c631e36029000ff,2.15,1.73,True,2022-11-18T09:00:00+00:00,2022-11-18T12:06:00+00:00
te:2243735,2022-11-22,2022,2022-11-22,watanuki-223ad,kolar-d6d52,2022-11-22T02:15:00+00:00,2022-11-19T21:39:00+00:00,0.0,2022-11-24T23:00:00+00:00,2022-11-22,2.05,1.77,0.46335078534031415,-0.14686024656457897,0.584211499521567,0.486946601880461,0.26666666666666666,0.26666666666666666,0.7915352965929328,0.6812526355177219,1.7493415216396357e-08,131,139,False,False,False,6107caa99a82638710d528ccf9827c8bdf080a62d05e7337d0114fc35704b00a,842ed301c932b85a92a87f7536f86cc5c6e53a662b5ce6612f130cc0fe887cf2,1.88,1.93,True,2022-11-22T02:06:00+00:00,2022-11-21T08:11:00+00:00
te:2244409,2022-11-22,2022,2022-11-22,travaglia,ymer,2022-11-22T19:30:00+00:00,2022-11-20T11:24:00+00:00,1.0,2022-11-24T23:00:00+00:00,2022-11-22,1.76,2.06,0.5392670157068064,0.15739217375142958,0.6436063006416359,0.4336590141320703,1.2333333333333334,0.5666666666666667,0.7079138216464727,0.7426655777417284,1.3137657628448096e-11,110,170,False,False,False,b41cc7eba3ade25329591b6079ebeae9dc5aba33b0e29360e01fbc9f253cb0d1,526a9cc89f49c8a5f3243b3bc6938ec7b3edeb2817c4cb9dd2dd20a713b1f675,1.71,2.16,True,2022-11-22T19:23:00+00:00,2022-11-22T19:23:00+00:00
te:2245975,2022-11-22,2022,2022-11-22,darderi,caruso-7cfdb,2022-11-22T13:55:00+00:00,2022-11-22T01:48:00+00:00,0.0,2022-11-24T23:00:00+00:00,2022-11-22,1.96,1.85,0.4855643044619423,-0.05775883415219216,0.6132608957729812,0.518798967989453,0.0,0.0,0.6856977991111737,0.6276007462408942,7.687069508710564e-08,167,112,False,False,False,6c7080ea1a0739d5115ddbffd72025a58cde7ac8fa1eaa7d8868f065514fc664,48cb3cf54007554888a72f1ceac8ddd9771d03dc01a21a3dfeb4b94172b054bf,1.92,1.9,True,2022-11-22T13:32:00+00:00,2022-11-22T13:32:00+00:00
te:2247251,2022-11-25,2022,2022-11-25,mejia-a7d27,hardt-79c77,2022-11-25T18:25:00+00:00,2022-11-24T00:02:00+00:00,1.0,2022-11-27T23:00:00+00:00,2022-11-25,1.86,1.96,0.5130890052356021,0.052367985517315925,0.610047825460284,0.39514526875189154,0.5166666666666667,0.5166666666666667,0.5944811506439458,0.6475991813188178,4.8078551695418525e-09,153,175,False,False,False,c348387c22283fc9af444aa6eb1ffa1e78aef14bcd19b02a6ae6cf6908a602e3,c4a3d0828164f92a3c61cf5babe9231db6f1d946227ac3310f4e46cab2e5aa98,1.85,1.98,True,2022-11-25T09:26:00+00:00,2022-11-25T16:06:00+00:00
te:2247395,2022-11-25,2022,2022-11-25,duckworth,ionel,2022-11-25T01:40:00+00:00,2022-11-24T12:52:00+00:00,1.0,2022-11-27T23:00:00+00:00,2022-11-25,1.95,1.86,0.48818897637795283,-0.04725288485054525,0.5906706040828212,0.4139911924818074,0.0,0.0,0.7397547363516591,0.6442014604554824,5.863973112640863e-09,122,233,False,False,False,b06bdac298d0ac2febb4fbf4bbefae458b4977ce07e192ea288b2f7c98840316,8dbeff7a8136b0109da54b32540d8088a5296c0219b0200c20dd0a44d66855c2,1.89,1.94,True,2022-11-24T23:10:00+00:00,2022-11-24T23:10:00+00:00
te:2247617,2022-11-25,2022,2022-11-25,riedi-a3a3d,karlovskiy,2022-11-25T12:10:00+00:00,2022-11-24T20:59:00+00:00,0.0,2022-11-27T23:00:00+00:00,2022-11-25,1.95,1.86,0.48818897637795283,-0.04725288485054525,0.5740757782934987,0.3457528432612511,2.15,0.75,0.7608265515124052,0.6477390784351039,3.225697792208493e-09,160,164,False,False,False,9f13b1600cc50edc4450afe01df22994be53b3d65587a7111882f6823086eabc,7aabdd4489c7ba6b86fbfd3a657273dc5fc4c88b7aed3af2b30cfbb9af506250,1.89,1.94,True,2022-11-25T09:20:00+00:00,2022-11-25T09:20:00+00:00
te:2247703,2022-11-25,2022,2022-11-25,gomez-eb573,olivo,2022-11-25T16:10:00+00:00,2022-11-25T03:38:00+00:00,1.0,2022-11-27T23:00:00+00:00,2022-11-25,2.0,1.83,0.47780678851174935,-0.08883121370661573,0.5835010240297963,0.42599341746101316,0.7666666666666667,0.13333333333333333,0.6365160367941067,0.5486064383746476,4.103994633020136e-08,167,161,False,False,False,1cdefa4637bbe30dba08dfc7e4c445b317d72d48eeea0e7c4b8dd72bbba5402a,783c97ecf9bcc988eaddcbac2bee214c63b314d50cbfbff732ead6190f20f665,1.99,1.85,True,2022-11-25T12:33:00+00:00,2022-11-25T11:03:00+00:00
te:2247757,2022-11-25,2022,2022-11-25,kicker,bagnis,2022-11-25T21:25:00+00:00,2022-11-25T03:38:00+00:00,0.0,2022-11-27T23:00:00+00:00,2022-11-25,1.82,2.01,0.5248041775456919,0.09929822098228022,0.6039835719071597,0.3227930822765056,1.9333333333333333,1.2666666666666666,0.5000000000000001,0.5489739098694568,0.00419406287134888,140,178,False,False,False,262d5ef11e2ec6021d3e9206a9c3792e55ff62c5a629aa911062a80eaf597297,9ed0ff591225d1b6a4fa4536f9c5dff0b0df150a9c1d56473c5f2dd793202a84,1.87,1.96,True,2022-11-25T21:19:00+00:00,2022-11-25T21:19:00+00:00
